data,canal_id,regiao_id,sessoes
2022-03-28,3,4,43
2022-03-29,3,4,31
2022-03-30,3,4,43
2022-03-31,3,4,49
2022-03-01,1,5,181
2022-03-02,1,5,164
2022-03-03,1,5,194
2022-03-04,1,5,127
2022-03-05,1,5,159
2022-03-06,1,5,148
2022-03-07,1,5,175
2022-03-08,1,5,118
2022-03-09,1,5,159
2022-03-10,1,5,191
2022-03-11,1,5,193
2022-03-12,1,5,154
2022-03-13,1,5,139
2022-03-14,1,5,127
2022-03-15,1,5,146
2022-03-16,1,5,127
2022-03-17,1,5,123
2022-03-18,1,5,191
2022-03-19,1,5,166
2022-03-20,1,5,174
2022-03-21,1,5,187
2022-03-22,1,5,166
2022-03-23,1,5,154
2022-03-24,1,5,149
2022-03-25,1,5,163
2022-03-26,1,5,159
2022-03-27,1,5,160
2022-03-28,1,5,125
2022-03-29,1,5,136
2022-03-30,1,5,187
2022-03-31,1,5,115
2022-03-01,2,5,172
2022-03-02,2,5,212
2022-03-03,2,5,176
2022-03-04,2,5,147
2022-03-05,2,5,208
2022-03-06,2,5,180
2022-03-07,2,5,173
2022-03-08,2,5,188
2022-03-09,2,5,161
2022-03-10,2,5,170
2022-03-11,2,5,197
2022-03-12,2,5,136
2022-03-13,2,5,153
2022-03-14,2,5,196
2022-03-15,2,5,208
2022-03-16,2,5,168
2022-03-17,2,5,131
2022-03-18,2,5,138
2022-03-19,2,5,213
2022-03-20,2,5,172
2022-03-21,2,5,133
2022-03-22,2,5,193
2022-03-23,2,5,195
2022-03-24,2,5,194
2022-03-25,2,5,180
2022-03-26,2,5,157
2022-03-27,2,5,174
2022-03-28,2,5,184
2022-03-29,2,5,136
2022-03-30,2,5,168
2022-03-31,2,5,151
2022-03-01,3,5,15
2022-03-02,3,5,14
2022-03-03,3,5,14
2022-03-04,3,5,16
2022-03-05,3,5,17
2022-03-06,3,5,17
2022-03-07,3,5,12
2022-03-08,3,5,16
2022-03-09,3,5,15
2022-03-10,3,5,14
2022-03-11,3,5,11
2022-03-12,3,5,16
2022-03-13,3,5,11
2022-03-14,3,5,15
2022-03-15,3,5,14
2022-03-16,3,5,16
2022-03-17,3,5,15
2022-03-18,3,5,15
2022-03-19,3,5,17
2022-03-20,3,5,16
2022-03-21,3,5,11
2022-03-22,3,5,12
2022-03-23,3,5,14
2022-03-24,3,5,11
2022-03-25,3,5,15
2022-03-26,3,5,14
2022-03-27,3,5,15
2022-03-28,3,5,15
2022-03-29,3,5,16
2022-03-30,3,5,16
2022-03-31,3,5,0
2022-04-01,1,1,66
2022-04-02,1,1,84
2022-04-03,1,1,74
2022-04-04,1,1,83
2022-04-05,1,1,66
2022-04-06,1,1,96
2022-04-07,1,1,75
2022-04-08,1,1,79
2022-04-09,1,1,63
2022-04-10,1,1,61
2022-04-11,1,1,89
2022-04-12,1,1,74
2022-04-13,1,1,59
2022-04-14,1,1,91
2022-04-15,1,1,78
2022-04-16,1,1,80
2022-04-17,1,1,62
2022-04-18,1,1,74
2022-04-19,1,1,68
2022-04-20,1,1,67
2022-04-21,1,1,84
2022-04-22,1,1,76
2022-04-23,1,1,63
2022-04-24,1,1,65
2022-04-25,1,1,86
2022-04-26,1,1,72
2022-04-27,1,1,84
2022-04-28,1,1,78
2022-04-29,1,1,66
2022-04-30,1,1,158
2022-04-01,2,1,94
2022-04-02,2,1,92
2022-04-03,2,1,89
2022-04-04,2,1,75
2022-04-05,2,1,63
2022-04-06,2,1,96
2022-04-07,2,1,85
2022-04-08,2,1,66
2022-04-09,2,1,75
2022-04-10,2,1,62
2022-04-11,2,1,97
2022-04-12,2,1,72
2022-04-13,2,1,79
2022-04-14,2,1,94
2022-04-15,2,1,93
2022-04-16,2,1,80
2022-04-17,2,1,88
2022-04-18,2,1,60
2022-04-19,2,1,79
2022-04-20,2,1,72
2022-04-21,2,1,88
2022-04-22,2,1,67
2022-04-23,2,1,92
2022-04-24,2,1,91
2022-04-25,2,1,73
2022-04-26,2,1,78
2022-04-27,2,1,96
2022-04-28,2,1,83
2022-04-29,2,1,74
2022-04-30,2,1,11
2022-04-01,3,1,9
2022-04-02,3,1,8
2022-04-03,3,1,7
2022-04-04,3,1,6
2022-04-05,3,1,9
2022-04-06,3,1,7
2022-04-07,3,1,9
2022-04-08,3,1,9
2022-04-09,3,1,8
2022-04-10,3,1,8
2022-04-11,3,1,7
2022-04-12,3,1,9
2022-04-13,3,1,9
2022-04-14,3,1,9
2022-04-15,3,1,6
2022-04-16,3,1,8
2022-04-17,3,1,9
2022-04-18,3,1,9
2022-04-19,3,1,10
2022-04-20,3,1,10
2022-04-21,3,1,9
2022-04-22,3,1,6
2022-04-23,3,1,7
2022-04-24,3,1,8
2022-04-25,3,1,10
2022-04-26,3,1,7
2022-04-27,3,1,7
2022-04-28,3,1,7
2022-04-29,3,1,10
2022-04-30,3,1,0
2022-04-01,1,2,224
2022-04-02,1,2,138
2022-04-03,1,2,208
2022-04-04,1,2,195
2022-04-05,1,2,144
2022-04-06,1,2,177
2022-04-07,1,2,221
2022-04-08,1,2,202
2022-04-09,1,2,171
2022-04-10,1,2,167
2022-04-11,1,2,192
2022-04-12,1,2,167
2022-04-13,1,2,175
2022-04-14,1,2,157
2022-04-15,1,2,165
2022-04-16,1,2,146
2022-04-17,1,2,155
2022-04-18,1,2,154
2022-04-19,1,2,199
2022-04-20,1,2,162
2022-04-21,1,2,163
2022-04-22,1,2,201
2022-04-23,1,2,220
2022-04-24,1,2,222
2022-04-25,1,2,208
2022-04-26,1,2,206
2022-04-27,1,2,231
2022-04-28,1,2,163
2022-04-29,1,2,230
2022-04-30,1,2,173
2022-04-01,2,2,169
2022-04-02,2,2,213
2022-04-03,2,2,179
2022-04-04,2,2,171
2022-04-05,2,2,187
2022-04-06,2,2,194
2022-04-07,2,2,141
2022-04-08,2,2,179
2022-04-09,2,2,154
2022-04-10,2,2,169
2022-04-11,2,2,151
2022-04-12,2,2,202
2022-04-13,2,2,185
2022-04-14,2,2,186
2022-04-15,2,2,165
2022-04-16,2,2,155
2022-04-17,2,2,204
2022-04-18,2,2,177
2022-04-19,2,2,199
2022-04-20,2,2,219
2022-04-21,2,2,230
2022-04-22,2,2,169
2022-04-23,2,2,227
2022-04-24,2,2,185
2022-04-25,2,2,228
2022-04-26,2,2,216
2022-04-27,2,2,140
2022-04-28,2,2,159
2022-04-29,2,2,211
2022-04-30,2,2,227
2022-04-01,3,2,18
2022-04-02,3,2,14
2022-04-03,3,2,17
2022-04-04,3,2,16
2022-04-05,3,2,13
2022-04-06,3,2,20
2022-04-07,3,2,19
2022-04-08,3,2,17
2022-04-09,3,2,15
2022-04-10,3,2,16
2022-04-11,3,2,14
2022-04-12,3,2,13
2022-04-13,3,2,18
2022-04-14,3,2,18
2022-04-15,3,2,15
2022-04-16,3,2,15
2022-04-17,3,2,18
2022-04-18,3,2,14
2022-04-19,3,2,13
2022-04-20,3,2,16
2022-04-21,3,2,18
2022-04-22,3,2,14
2022-04-23,3,2,16
2022-04-24,3,2,20
2022-04-25,3,2,16
2022-04-26,3,2,17
2022-04-27,3,2,14
2022-04-28,3,2,20
2022-04-29,3,2,18
2022-04-30,3,2,28
2022-04-01,1,3,115
2022-04-02,1,3,112
2022-04-03,1,3,92
2022-04-04,1,3,116
2022-04-05,1,3,104
2022-04-06,1,3,113
2022-04-07,1,3,114
2022-04-08,1,3,76
2022-04-09,1,3,110
2022-04-10,1,3,91
2022-04-11,1,3,79
2022-04-12,1,3,96
2022-04-13,1,3,102
2022-04-14,1,3,114
2022-04-15,1,3,71
2022-04-16,1,3,97
2022-04-17,1,3,73
2022-04-18,1,3,77
2022-04-19,1,3,108
2022-04-20,1,3,78
2022-04-21,1,3,107
2022-04-22,1,3,71
2022-04-23,1,3,103
2022-04-24,1,3,80
2022-04-25,1,3,86
2022-04-26,1,3,81
2022-04-27,1,3,107
2022-04-28,1,3,110
2022-04-29,1,3,88
2022-04-30,1,3,15
2022-04-01,2,3,93
2022-04-02,2,3,130
2022-04-03,2,3,128
2022-04-04,2,3,101
2022-04-05,2,3,89
2022-04-06,2,3,120
2022-04-07,2,3,115
2022-04-08,2,3,89
2022-04-09,2,3,114
2022-04-10,2,3,82
2022-04-11,2,3,133
2022-04-12,2,3,83
2022-04-13,2,3,123
2022-04-14,2,3,95
2022-04-15,2,3,104
2022-04-16,2,3,115
2022-04-17,2,3,96
2022-04-18,2,3,93
2022-04-19,2,3,90
2022-04-20,2,3,82
2022-04-21,2,3,127
2022-04-22,2,3,105
2022-04-23,2,3,125
2022-04-24,2,3,108
2022-04-25,2,3,90
2022-04-26,2,3,106
2022-04-27,2,3,118
2022-04-28,2,3,104
2022-04-29,2,3,111
2022-04-30,2,3,158
2022-04-01,3,3,7
2022-04-02,3,3,9
2022-04-03,3,3,7
2022-04-04,3,3,8
2022-04-05,3,3,10
2022-04-06,3,3,10
2022-04-07,3,3,8
2022-04-08,3,3,10
2022-04-09,3,3,11
2022-04-10,3,3,7
2022-04-11,3,3,7
2022-04-12,3,3,8
2022-04-13,3,3,8
2022-04-14,3,3,8
2022-04-15,3,3,9
2022-04-16,3,3,9
2022-04-17,3,3,7
2022-04-18,3,3,7
2022-04-19,3,3,9
2022-04-20,3,3,10
2022-04-21,3,3,9
2022-04-22,3,3,9
2022-04-23,3,3,9
2022-04-24,3,3,9
2022-04-25,3,3,7
2022-04-26,3,3,9
2022-04-27,3,3,10
2022-04-28,3,3,7
2022-04-29,3,3,8
2022-04-30,3,3,12
2022-04-01,1,4,382
2022-04-02,1,4,495
2022-04-03,1,4,369
2022-04-04,1,4,375
2022-04-05,1,4,515
2022-04-06,1,4,390
2022-04-07,1,4,420
2022-04-08,1,4,398
2022-04-09,1,4,471
2022-04-10,1,4,503
2022-04-11,1,4,489
2022-04-12,1,4,483
2022-04-13,1,4,342
2022-04-14,1,4,536
2022-04-15,1,4,501
2022-04-16,1,4,542
2022-04-17,1,4,333
2022-04-18,1,4,374
2022-04-19,1,4,401
2022-04-20,1,4,407
2022-04-21,1,4,530
2022-04-22,1,4,457
2022-04-23,1,4,521
2022-04-24,1,4,508
2022-04-25,1,4,468
2022-04-26,1,4,540
2022-04-27,1,4,362
2022-04-28,1,4,504
2022-04-29,1,4,391
2022-04-30,1,4,207
2022-04-01,2,4,370
2022-04-02,2,4,517
2022-04-03,2,4,409
2022-04-04,2,4,457
2022-04-05,2,4,322
2022-04-06,2,4,349
2022-04-07,2,4,466
2022-04-08,2,4,424
2022-04-09,2,4,522
2022-04-10,2,4,334
2022-04-11,2,4,330
2022-04-12,2,4,445
2022-04-13,2,4,476
2022-04-14,2,4,339
2022-04-15,2,4,379
2022-04-16,2,4,478
2022-04-17,2,4,487
2022-04-18,2,4,364
2022-04-19,2,4,364
2022-04-20,2,4,479
2022-04-21,2,4,416
2022-04-22,2,4,484
2022-04-23,2,4,343
2022-04-24,2,4,329
2022-04-25,2,4,424
2022-04-26,2,4,492
2022-04-27,2,4,442
2022-04-28,2,4,443
2022-04-29,2,4,411
2022-04-30,2,4,541
2022-04-01,3,4,39
2022-04-02,3,4,52
2022-04-03,3,4,32
2022-04-04,3,4,50
2022-04-05,3,4,49
2022-04-06,3,4,45
2022-04-07,3,4,45
2022-04-08,3,4,43
2022-04-09,3,4,39
2022-04-10,3,4,33
2022-04-11,3,4,42
2022-04-12,3,4,37
2022-04-13,3,4,51
2022-04-14,3,4,36
2022-04-15,3,4,48
2022-04-16,3,4,51
2022-04-17,3,4,39
2022-04-18,3,4,51
2022-04-19,3,4,44
2022-04-20,3,4,33
2022-04-21,3,4,46
2022-04-22,3,4,33
2022-04-23,3,4,32
2022-04-24,3,4,35
2022-04-25,3,4,39
2022-04-26,3,4,39
2022-04-27,3,4,32
2022-04-28,3,4,38
2022-04-29,3,4,47
2022-04-30,3,4,50
2022-04-01,1,5,163
2022-04-02,1,5,171
2022-04-03,1,5,181
2022-04-04,1,5,189
2022-04-05,1,5,139
2022-04-06,1,5,156
2022-04-07,1,5,169
2022-04-08,1,5,210
2022-04-09,1,5,176
2022-04-10,1,5,177
2022-04-11,1,5,162
2022-04-12,1,5,144
2022-04-13,1,5,182
2022-04-14,1,5,133
2022-04-15,1,5,175
2022-04-16,1,5,194
2022-04-17,1,5,183
2022-04-18,1,5,215
2022-04-19,1,5,215
2022-04-20,1,5,187
2022-04-21,1,5,175
2022-04-22,1,5,178
2022-04-23,1,5,157
2022-04-24,1,5,203
2022-04-25,1,5,176
2022-04-26,1,5,204
2022-04-27,1,5,162
2022-04-28,1,5,184
2022-04-29,1,5,164
2022-04-30,1,5,162
2022-04-01,2,5,189
2022-04-02,2,5,207
2022-04-03,2,5,157
2022-04-04,2,5,145
2022-04-05,2,5,181
2022-04-06,2,5,198
2022-04-07,2,5,160
2022-04-08,2,5,127
2022-04-09,2,5,127
2022-04-10,2,5,130
2022-04-11,2,5,173
2022-04-12,2,5,174
2022-04-13,2,5,193
2022-04-14,2,5,146
2022-04-15,2,5,165
2022-04-16,2,5,149
2022-04-17,2,5,199
2022-04-18,2,5,202
2022-04-19,2,5,154
2022-04-20,2,5,156
2022-04-21,2,5,199
2022-04-22,2,5,167
2022-04-23,2,5,138
2022-04-24,2,5,197
2022-04-25,2,5,126
2022-04-26,2,5,135
2022-04-27,2,5,157
2022-04-28,2,5,136
2022-04-29,2,5,154
2022-04-30,2,5,259
2022-04-01,3,5,15
2022-04-02,3,5,18
2022-04-03,3,5,14
2022-04-04,3,5,18
2022-04-05,3,5,14
2022-04-06,3,5,20
2022-04-07,3,5,18
2022-04-08,3,5,15
2022-04-09,3,5,15
2022-04-10,3,5,18
2022-04-11,3,5,19
2022-04-12,3,5,16
2022-04-13,3,5,16
2022-04-14,3,5,14
2022-04-15,3,5,18
2022-04-16,3,5,14
2022-04-17,3,5,13
2022-04-18,3,5,14
2022-04-19,3,5,17
2022-04-20,3,5,16
2022-04-21,3,5,14
2022-04-22,3,5,15
2022-04-23,3,5,18
2022-04-24,3,5,19
2022-04-25,3,5,20
2022-04-26,3,5,17
2022-04-27,3,5,20
2022-04-28,3,5,13
2022-04-29,3,5,17
2022-04-30,3,5,25
2022-05-01,1,1,94
2022-05-02,1,1,64
2022-05-03,1,1,68
2022-05-04,1,1,64
2022-05-05,1,1,96
2022-05-06,1,1,71
2022-05-07,1,1,98
2022-05-08,1,1,88
2022-05-09,1,1,92
2022-05-10,1,1,65
2022-05-11,1,1,99
2022-05-12,1,1,91
2022-05-13,1,1,100
2022-05-14,1,1,95
2022-05-15,1,1,66
2022-05-16,1,1,83
2022-05-17,1,1,64
2022-05-18,1,1,92
2022-05-19,1,1,93
2022-05-20,1,1,93
2022-05-21,1,1,77
2022-05-22,1,1,78
2022-05-23,1,1,61
2022-05-24,1,1,98
2022-05-25,1,1,100
2022-05-26,1,1,87
2022-05-27,1,1,83
2022-05-28,1,1,62
2022-05-29,1,1,71
2022-05-30,1,1,71
2022-05-31,1,1,36
2022-05-01,2,1,78
2022-05-02,2,1,88
2022-05-03,2,1,99
2022-05-04,2,1,109
2022-05-05,2,1,94
2022-05-06,2,1,113
2022-05-07,2,1,104
2022-05-08,2,1,114
2022-05-09,2,1,102
2022-05-10,2,1,98
2022-05-11,2,1,76
2022-05-12,2,1,88
2022-05-13,2,1,78
2022-05-14,2,1,73
2022-05-15,2,1,79
2022-05-16,2,1,78
2022-05-17,2,1,88
2022-05-18,2,1,110
2022-05-19,2,1,71
2022-05-20,2,1,85
2022-05-21,2,1,71
2022-05-22,2,1,95
2022-05-23,2,1,84
2022-05-24,2,1,73
2022-05-25,2,1,78
2022-05-26,2,1,92
2022-05-27,2,1,115
2022-05-28,2,1,83
2022-05-29,2,1,89
2022-05-30,2,1,105
2022-05-31,2,1,154
2022-05-01,3,1,8
2022-05-02,3,1,9
2022-05-03,3,1,9
2022-05-04,3,1,9
2022-05-05,3,1,8
2022-05-06,3,1,9
2022-05-07,3,1,9
2022-05-08,3,1,7
2022-05-09,3,1,9
2022-05-10,3,1,8
2022-05-11,3,1,6
2022-05-12,3,1,6
2022-05-13,3,1,8
2022-05-14,3,1,8
2022-05-15,3,1,8
2022-05-16,3,1,8
2022-05-17,3,1,7
2022-05-18,3,1,8
2022-05-19,3,1,9
2022-05-20,3,1,6
2022-05-21,3,1,10
2022-05-22,3,1,8
2022-05-23,3,1,8
2022-05-24,3,1,9
2022-05-25,3,1,9
2022-05-26,3,1,9
2022-05-27,3,1,7
2022-05-28,3,1,6
2022-05-29,3,1,9
2022-05-30,3,1,10
2022-05-31,3,1,0
2022-05-01,1,2,220
2022-05-02,1,2,234
2022-05-03,1,2,194
2022-05-04,1,2,289
2022-05-05,1,2,208
2022-05-06,1,2,264
2022-05-07,1,2,284
2022-05-08,1,2,198
2022-05-09,1,2,268
2022-05-10,1,2,190
2022-05-11,1,2,245
2022-05-12,1,2,269
2022-05-13,1,2,263
2022-05-14,1,2,192
2022-05-15,1,2,198
2022-05-16,1,2,289
2022-05-17,1,2,234
2022-05-18,1,2,270
2022-05-19,1,2,206
2022-05-20,1,2,215
2022-05-21,1,2,181
2022-05-22,1,2,214
2022-05-23,1,2,292
2022-05-24,1,2,208
2022-05-25,1,2,250
2022-05-26,1,2,249
2022-05-27,1,2,199
2022-05-28,1,2,278
2022-05-29,1,2,260
2022-05-30,1,2,275
2022-05-31,1,2,185
2022-05-01,2,2,204
2022-05-02,2,2,207
2022-05-03,2,2,178
2022-05-04,2,2,242
2022-05-05,2,2,227
2022-05-06,2,2,219
2022-05-07,2,2,243
2022-05-08,2,2,172
2022-05-09,2,2,244
2022-05-10,2,2,225
2022-05-11,2,2,260
2022-05-12,2,2,228
2022-05-13,2,2,216
2022-05-14,2,2,223
2022-05-15,2,2,221
2022-05-16,2,2,247
2022-05-17,2,2,257
2022-05-18,2,2,166
2022-05-19,2,2,176
2022-05-20,2,2,256
2022-05-21,2,2,186
2022-05-22,2,2,252
2022-05-23,2,2,176
2022-05-24,2,2,176
2022-05-25,2,2,242
2022-05-26,2,2,224
2022-05-27,2,2,182
2022-05-28,2,2,236
2022-05-29,2,2,184
2022-05-30,2,2,184
2022-05-31,2,2,411
2022-05-01,3,2,24
2022-05-02,3,2,21
2022-05-03,3,2,23
2022-05-04,3,2,16
2022-05-05,3,2,19
2022-05-06,3,2,17
2022-05-07,3,2,17
2022-05-08,3,2,15
2022-05-09,3,2,19
2022-05-10,3,2,24
2022-05-11,3,2,23
2022-05-12,3,2,17
2022-05-13,3,2,17
2022-05-14,3,2,19
2022-05-15,3,2,22
2022-05-16,3,2,19
2022-05-17,3,2,18
2022-05-18,3,2,16
2022-05-19,3,2,21
2022-05-20,3,2,20
2022-05-21,3,2,20
2022-05-22,3,2,16
2022-05-23,3,2,22
2022-05-24,3,2,16
2022-05-25,3,2,18
2022-05-26,3,2,16
2022-05-27,3,2,19
2022-05-28,3,2,16
2022-05-29,3,2,25
2022-05-30,3,2,23
2022-05-31,3,2,30
2022-05-01,1,3,86
2022-05-02,1,3,117
2022-05-03,1,3,90
2022-05-04,1,3,100
2022-05-05,1,3,86
2022-05-06,1,3,92
2022-05-07,1,3,96
2022-05-08,1,3,102
2022-05-09,1,3,89
2022-05-10,1,3,90
2022-05-11,1,3,92
2022-05-12,1,3,118
2022-05-13,1,3,121
2022-05-14,1,3,81
2022-05-15,1,3,87
2022-05-16,1,3,107
2022-05-17,1,3,89
2022-05-18,1,3,118
2022-05-19,1,3,116
2022-05-20,1,3,108
2022-05-21,1,3,120
2022-05-22,1,3,81
2022-05-23,1,3,90
2022-05-24,1,3,108
2022-05-25,1,3,85
2022-05-26,1,3,95
2022-05-27,1,3,115
2022-05-28,1,3,84
2022-05-29,1,3,92
2022-05-30,1,3,96
2022-05-31,1,3,120
2022-05-01,2,3,104
2022-05-02,2,3,99
2022-05-03,2,3,91
2022-05-04,2,3,95
2022-05-05,2,3,121
2022-05-06,2,3,109
2022-05-07,2,3,126
2022-05-08,2,3,92
2022-05-09,2,3,89
2022-05-10,2,3,102
2022-05-11,2,3,99
2022-05-12,2,3,114
2022-05-13,2,3,109
2022-05-14,2,3,94
2022-05-15,2,3,116
2022-05-16,2,3,90
2022-05-17,2,3,89
2022-05-18,2,3,94
2022-05-19,2,3,135
2022-05-20,2,3,138
2022-05-21,2,3,106
2022-05-22,2,3,113
2022-05-23,2,3,133
2022-05-24,2,3,114
2022-05-25,2,3,102
2022-05-26,2,3,129
2022-05-27,2,3,111
2022-05-28,2,3,132
2022-05-29,2,3,119
2022-05-30,2,3,88
2022-05-31,2,3,202
2022-05-01,3,3,9
2022-05-02,3,3,9
2022-05-03,3,3,9
2022-05-04,3,3,10
2022-05-05,3,3,9
2022-05-06,3,3,9
2022-05-07,3,3,8
2022-05-08,3,3,9
2022-05-09,3,3,10
2022-05-10,3,3,10
2022-05-11,3,3,10
2022-05-12,3,3,10
2022-05-13,3,3,7
2022-05-14,3,3,8
2022-05-15,3,3,11
2022-05-16,3,3,9
2022-05-17,3,3,8
2022-05-18,3,3,11
2022-05-19,3,3,7
2022-05-20,3,3,11
2022-05-21,3,3,11
2022-05-22,3,3,9
2022-05-23,3,3,9
2022-05-24,3,3,7
2022-05-25,3,3,10
2022-05-26,3,3,11
2022-05-27,3,3,8
2022-05-28,3,3,11
2022-05-29,3,3,9
2022-05-30,3,3,8
2022-05-31,3,3,6
2022-05-01,1,4,495
2022-05-02,1,4,419
2022-05-03,1,4,408
2022-05-04,1,4,370
2022-05-05,1,4,543
2022-05-06,1,4,455
2022-05-07,1,4,537
2022-05-08,1,4,430
2022-05-09,1,4,387
2022-05-10,1,4,449
2022-05-11,1,4,578
2022-05-12,1,4,598
2022-05-13,1,4,561
2022-05-14,1,4,597
2022-05-15,1,4,501
2022-05-16,1,4,584
2022-05-17,1,4,533
2022-05-18,1,4,521
2022-05-19,1,4,456
2022-05-20,1,4,363
2022-05-21,1,4,377
2022-05-22,1,4,528
2022-05-23,1,4,584
2022-05-24,1,4,550
2022-05-25,1,4,492
2022-05-26,1,4,389
2022-05-27,1,4,379
2022-05-28,1,4,424
2022-05-29,1,4,569
2022-05-30,1,4,473
2022-05-31,1,4,307
2022-05-01,2,4,455
2022-05-02,2,4,529
2022-05-03,2,4,473
2022-05-04,2,4,519
2022-05-05,2,4,499
2022-05-06,2,4,480
2022-05-07,2,4,380
2022-05-08,2,4,392
2022-05-09,2,4,436
2022-05-10,2,4,565
2022-05-11,2,4,405
2022-05-12,2,4,478
2022-05-13,2,4,632
2022-05-14,2,4,563
2022-05-15,2,4,587
2022-05-16,2,4,604
2022-05-17,2,4,534
2022-05-18,2,4,523
2022-05-19,2,4,507
2022-05-20,2,4,522
2022-05-21,2,4,451
2022-05-22,2,4,417
2022-05-23,2,4,616
2022-05-24,2,4,552
2022-05-25,2,4,504
2022-05-26,2,4,480
2022-05-27,2,4,603
2022-05-28,2,4,528
2022-05-29,2,4,534
2022-05-30,2,4,473
2022-05-31,2,4,441
2022-05-01,3,4,37
2022-05-02,3,4,47
2022-05-03,3,4,40
2022-05-04,3,4,43
2022-05-05,3,4,50
2022-05-06,3,4,33
2022-05-07,3,4,42
2022-05-08,3,4,44
2022-05-09,3,4,38
2022-05-10,3,4,34
2022-05-11,3,4,41
2022-05-12,3,4,49
2022-05-13,3,4,53
2022-05-14,3,4,34
2022-05-15,3,4,44
2022-05-16,3,4,42
2022-05-17,3,4,35
2022-05-18,3,4,53
2022-05-19,3,4,45
2022-05-20,3,4,37
2022-05-21,3,4,47
2022-05-22,3,4,48
2022-05-23,3,4,40
2022-05-24,3,4,42
2022-05-25,3,4,47
2022-05-26,3,4,48
2022-05-27,3,4,42
2022-05-28,3,4,48
2022-05-29,3,4,50
2022-05-30,3,4,42
2022-05-31,3,4,38
2022-05-01,1,5,176
2022-05-02,1,5,207
2022-05-03,1,5,141
2022-05-04,1,5,198
2022-05-05,1,5,233
2022-05-06,1,5,200
2022-05-07,1,5,180
2022-05-08,1,5,211
2022-05-09,1,5,204
2022-05-10,1,5,167
2022-05-11,1,5,198
2022-05-12,1,5,207
2022-05-13,1,5,211
2022-05-14,1,5,199
2022-05-15,1,5,202
2022-05-16,1,5,185
2022-05-17,1,5,174
2022-05-18,1,5,191
2022-05-19,1,5,156
2022-05-20,1,5,174
2022-05-21,1,5,149
2022-05-22,1,5,145
2022-05-23,1,5,209
2022-05-24,1,5,158
2022-05-25,1,5,143
2022-05-26,1,5,214
2022-05-27,1,5,158
2022-05-28,1,5,161
2022-05-29,1,5,175
2022-05-30,1,5,193
2022-05-31,1,5,267
2022-05-01,2,5,196
2022-05-02,2,5,208
2022-05-03,2,5,136
2022-05-04,2,5,176
2022-05-05,2,5,151
2022-05-06,2,5,147
2022-05-07,2,5,172
2022-05-08,2,5,208
2022-05-09,2,5,162
2022-05-10,2,5,188
2022-05-11,2,5,136
2022-05-12,2,5,159
2022-05-13,2,5,168
2022-05-14,2,5,200
2022-05-15,2,5,186
2022-05-16,2,5,151
2022-05-17,2,5,188
2022-05-18,2,5,150
2022-05-19,2,5,175
2022-05-20,2,5,188
2022-05-21,2,5,136
2022-05-22,2,5,167
2022-05-23,2,5,151
2022-05-24,2,5,137
2022-05-25,2,5,201
2022-05-26,2,5,135
2022-05-27,2,5,173
2022-05-28,2,5,177
2022-05-29,2,5,202
2022-05-30,2,5,143
2022-05-31,2,5,433
2022-05-01,3,5,21
2022-05-02,3,5,20
2022-05-03,3,5,16
2022-05-04,3,5,24
2022-05-05,3,5,22
2022-05-06,3,5,23
2022-05-07,3,5,19
2022-05-08,3,5,18
2022-05-09,3,5,19
2022-05-10,3,5,16
2022-05-11,3,5,22
2022-05-12,3,5,20
2022-05-13,3,5,22
2022-05-14,3,5,21
2022-05-15,3,5,24
2022-05-16,3,5,24
2022-05-17,3,5,23
2022-05-18,3,5,24
2022-05-19,3,5,17
2022-05-20,3,5,22
2022-05-21,3,5,19
2022-05-22,3,5,17
2022-05-23,3,5,24
2022-05-24,3,5,16
2022-05-25,3,5,18
2022-05-26,3,5,20
2022-05-27,3,5,24
2022-05-28,3,5,24
2022-05-29,3,5,17
2022-05-30,3,5,21
2022-05-31,3,5,0
2022-06-01,1,1,140
2022-06-02,1,1,113
2022-06-03,1,1,96
2022-06-04,1,1,88
2022-06-05,1,1,138
2022-06-06,1,1,103
2022-06-07,1,1,109
2022-06-08,1,1,141
2022-06-09,1,1,124
2022-06-10,1,1,144
2022-06-11,1,1,119
2022-06-12,1,1,129
2022-06-13,1,1,136
2022-06-14,1,1,120
2022-06-15,1,1,90
2022-06-16,1,1,109
2022-06-17,1,1,87
2022-06-18,1,1,141
2022-06-19,1,1,93
2022-06-20,1,1,120
2022-06-21,1,1,143
2022-06-22,1,1,99
2022-06-23,1,1,121
2022-06-24,1,1,118
2022-06-25,1,1,133
2022-06-26,1,1,106
2022-06-27,1,1,110
2022-06-28,1,1,117
2022-06-29,1,1,115
2022-06-30,1,1,70
2022-06-01,2,1,64
2022-06-02,2,1,67
2022-06-03,2,1,92
2022-06-04,2,1,101
2022-06-05,2,1,95
2022-06-06,2,1,85
2022-06-07,2,1,79
2022-06-08,2,1,78
2022-06-09,2,1,77
2022-06-10,2,1,99
2022-06-11,2,1,89
2022-06-12,2,1,86
2022-06-13,2,1,102
2022-06-14,2,1,67
2022-06-15,2,1,88
2022-06-16,2,1,66
2022-06-17,2,1,66
2022-06-18,2,1,97
2022-06-19,2,1,100
2022-06-20,2,1,73
2022-06-21,2,1,103
2022-06-22,2,1,85
2022-06-23,2,1,82
2022-06-24,2,1,78
2022-06-25,2,1,81
2022-06-26,2,1,64
2022-06-27,2,1,85
2022-06-28,2,1,100
2022-06-29,2,1,92
2022-06-30,2,1,59
2022-06-01,3,1,8
2022-06-02,3,1,8
2022-06-03,3,1,7
